name	prize	type
Q15653	1	terminal
Q9BQ95	1	terminal
Q9NPH3	1	terminal
Q99704	1	terminal
Q9Y4K3	1	terminal
Q9HAT8	1	terminal
O14920	1	terminal
P14778	1	terminal
P45985	1	terminal
Q06124	1	terminal
O00459	1	terminal
Q9Y2U5	1	terminal
Q9H0E2	1	terminal
Q99759	1	terminal
Q9Y616	1	terminal
Q99836	1	terminal
P27930	1	terminal
Q969U6	1	terminal
O14733	1	terminal
Q8N5C8	1	terminal
Q13404	1	terminal
O43187	1	terminal
O43318	1	terminal
Q13501	1	terminal
P78324	1	terminal
Q99558	1	terminal
Q04206	1	terminal
P18510	1	terminal
Q96FA3	1	terminal
P61088	1	terminal
Q9NWZ3	1	terminal
O95163	1	terminal
Q15750	1	terminal
P01584	1	terminal
