name	prize	type
P36956	1	terminal
P15923	1	terminal
P13349	1	terminal
Q16666	1	terminal
P84022	1	terminal
P24941	1	terminal
Q14469	1	terminal
Q9NQB0	1	terminal
P06400	1	terminal
P15172	1	terminal
P47928	1	terminal
Q06710	1	terminal
Q02548	1	terminal
P18847	1	terminal
Q02363	1	terminal
Q08999	1	terminal
P41134	1	terminal
P23409	1	terminal
P28749	1	terminal
P15173	1	terminal
Q02962	1	terminal
P41970	1	terminal
