name	prize	type
Q00535	1	terminal
P15498	1	terminal
PB_10	1	terminal
P27361	1	terminal
O14543	1	terminal
P40763	1	terminal
P40189	1	terminal
Q06124	1	terminal
P27986	1	terminal
P05231	1	terminal
P01100	1	terminal
P05412	1	terminal
P10636	1	terminal
P07900	1	terminal
P29597	1	terminal
P63000	1	terminal
P19838	1	terminal
P21860	1	terminal
Q15788	1	terminal
O00459	1	terminal
Q9UQC2	1	terminal
Q13547	1	terminal
P29353	1	terminal
P10275	1	terminal
P07948	1	terminal
Q14289	1	terminal
Q06187	1	terminal
P78324	1	terminal
Q92793	1	terminal
Q13480	1	terminal
P23458	1	terminal
Q05655	1	terminal
O43318	1	terminal
P45985	1	terminal
P28482	1	terminal
Q9UER7	1	terminal
P08631	1	terminal
P50750	1	terminal
Q07889	1	terminal
Q9UBE8	1	terminal
Q09472	1	terminal
